Date,GOL,CVC,WEGE,MGLU,TOTS,BOVA,AMBEV,ODONTOPREV,VIVO,PETROBRAS,BBRASIL
2015-02-02,11.75,12.800000190734863,6.334615230560303,0.21375000476837158,11.311840057373047,46.27000045776367,17.489999771118164,10.520000457763672,41.47999954223633,8.569999694824219,20.200000762939453
2015-02-03,11.649999618530273,13.699999809265137,6.2846150398254395,0.20499999821186066,11.837508201599121,47.63999938964844,17.549999237060547,10.550000190734863,42.470001220703125,9.789999961853027,20.850000381469727
2015-02-04,11.90999984741211,13.359999656677246,6.3153839111328125,0.20281200110912323,11.727717399597168,47.77000045776367,17.34000015258789,10.640000343322754,42.79999923706055,9.899999618530273,22.299999237060547
2015-02-05,11.75,13.699999809265137,6.298076152801514,0.20000000298023224,12.07705307006836,47.880001068115234,17.739999771118164,10.600000381469727,43.4900016784668,9.65999984741211,22.790000915527344
2015-02-06,10.949999809265137,14.350000381469727,6.2846150398254395,0.190311998128891,12.143592834472656,47.29999923706055,17.90999984741211,10.640000343322754,42.529998779296875,9.029999732971191,21.899999618530273
2015-02-09,10.6899995803833,14.649999618530273,6.294229984283447,0.18843699991703033,12.336560249328613,47.91999816894531,18.170000076293945,10.40999984741211,41.5,9.199999809265137,22.459999084472656
2015-02-10,10.819999694824219,14.5,6.459615230560303,0.19187499582767487,12.2500581741333,47.15999984741211,18.040000915527344,10.25,42.54999923706055,8.829999923706055,21.709999084472656
2015-02-11,10.449999809265137,14.550000190734863,6.413461208343506,0.18125000596046448,11.973916053771973,46.95000076293945,18.040000915527344,10.0,40.959999084472656,8.850000381469727,21.950000762939453
2015-02-12,10.9399995803833,14.550000190734863,6.340384006500244,0.18437500298023224,12.023820877075195,48.130001068115234,18.09000015258789,10.050000190734863,43.0,9.369999885559082,23.110000610351562
2015-02-13,10.800000190734863,14.899999618530273,6.238461017608643,0.190311998128891,12.176862716674805,49.38999938964844,18.0,10.0,43.88999938964844,9.779999732971191,24.600000381469727
2015-02-18,10.869999885559082,14.649999618530273,6.230769157409668,0.1912499964237213,12.34321403503418,49.90999984741211,18.200000762939453,10.109999656677246,44.5,9.949999809265137,23.950000762939453
2015-02-19,10.800000190734863,14.649999618530273,6.3461527824401855,0.19875000417232513,12.326579093933105,49.79999923706055,18.229999542236328,10.149999618530273,43.7400016784668,9.640000343322754,24.350000381469727
2015-02-20,10.899999618530273,14.600000381469727,6.25,0.19843700528144836,12.037129402160645,49.84000015258789,18.170000076293945,10.109999656677246,43.5,9.539999961853027,23.969999313354492
2015-02-23,10.510000228881836,14.300000190734863,6.2211527824401855,0.2006250023841858,12.02049446105957,49.79999923706055,18.479999542236328,10.100000381469727,43.18000030517578,9.380000114440918,23.8799991607666
2015-02-24,10.869999885559082,14.350000381469727,6.25,0.20624999701976776,12.16022777557373,50.40999984741211,18.479999542236328,10.109999656677246,43.70000076293945,9.739999771118164,23.649999618530273
2015-02-25,10.649999618530273,14.460000038146973,6.0961527824401855,0.20125000178813934,12.193498611450195,50.36000061035156,18.25,10.130000114440918,43.209999084472656,9.300000190734863,23.149999618530273
2015-02-26,10.5,14.34000015258789,6.071153163909912,0.2056249976158142,12.057090759277344,50.310001373291016,18.489999771118164,10.489999771118164,41.810001373291016,9.199999809265137,23.010000228881836
2015-02-27,10.050000190734863,14.289999961853027,5.880768775939941,0.1890619993209839,11.544731140136719,50.0099983215332,18.309999465942383,10.470000267028809,43.5,9.479999542236328,23.719999313354492
2015-03-02,9.65999984741211,14.170000076293945,5.976922988891602,0.1899999976158142,11.331802368164062,49.59000015258789,18.100000381469727,10.680000305175781,43.0,9.279999732971191,23.670000076293945
2015-03-03,9.640000343322754,14.100000381469727,6.0961527824401855,0.1837500035762787,11.311840057373047,49.83000183105469,18.43000030517578,10.710000038146973,41.77000045776367,9.510000228881836,23.6299991607666
2015-03-04,9.550000190734863,14.289999961853027,6.086537837982178,0.1734369993209839,11.145489692687988,49.06999969482422,18.309999465942383,10.989999771118164,40.20000076293945,9.149999618530273,22.440000534057617
2015-03-05,9.359999656677246,14.239999771118164,6.019229888916016,0.17156200110912323,11.375054359436035,48.95000076293945,18.360000610351562,10.699999809265137,40.599998474121094,9.210000038146973,22.540000915527344
2015-03-06,9.119999885559082,14.149999618530273,6.050000190734863,0.1665620058774948,11.205375671386719,48.54999923706055,18.229999542236328,10.600000381469727,41.0,9.09000015258789,22.0
2015-03-09,8.800000190734863,13.680000305175781,5.973075866699219,0.15843699872493744,11.205375671386719,47.75,18.239999771118164,10.449999809265137,40.400001525878906,8.789999961853027,21.139999389648438
2015-03-10,8.630000114440918,13.899999618530273,5.90384578704834,0.1653120070695877,11.072295188903809,46.95000076293945,17.700000762939453,10.619999885559082,40.459999084472656,8.319999694824219,21.270000457763672
2015-03-11,9.34000015258789,13.850000381469727,5.986537933349609,0.1640619933605194,11.072295188903809,47.52000045776367,18.139999389648438,10.720000267028809,41.09000015258789,8.470000267028809,21.610000610351562
2015-03-12,8.699999809265137,14.0,6.086537837982178,0.171875,11.212030410766602,47.45000076293945,18.040000915527344,10.979999542236328,42.0,8.279999732971191,21.899999618530273
2015-03-13,8.34000015258789,13.699999809265137,6.057692050933838,0.16437500715255737,10.992446899414062,47.209999084472656,18.139999389648438,11.029999732971191,42.470001220703125,8.149999618530273,21.3700008392334
2015-03-16,8.180000305175781,13.489999771118164,5.90384578704834,0.15937499701976776,11.095584869384766,47.380001068115234,18.0,10.890000343322754,42.0,8.25,21.3700008392334
2015-03-17,8.279999732971191,13.5,5.9211530685424805,0.1574999988079071,11.012409210205078,48.91999816894531,18.170000076293945,10.739999771118164,42.150001525878906,8.710000038146973,22.450000762939453
2015-03-18,8.350000381469727,13.850000381469727,6.007691860198975,0.15593700110912323,11.395015716552734,50.099998474121094,18.43000030517578,10.850000381469727,42.88999938964844,9.09000015258789,24.040000915527344
2015-03-19,8.3100004196167,14.149999618530273,5.978846073150635,0.159061998128891,11.51146125793457,49.54999923706055,18.5,10.739999771118164,41.59000015258789,8.6899995803833,22.969999313354492
2015-03-20,8.800000190734863,14.0,6.036538124084473,0.15968699753284454,11.47486400604248,50.31999969482422,18.670000076293945,10.850000381469727,40.599998474121094,9.15999984741211,23.940000534057617
2015-03-23,9.25,13.899999618530273,5.932692050933838,0.15968699753284454,11.64454174041748,50.43000030517578,18.84000015258789,10.869999885559082,39.75,9.220000267028809,23.959999084472656
2015-03-24,8.850000381469727,13.600000381469727,5.913461208343506,0.15843699872493744,11.611270904541016,50.040000915527344,18.649999618530273,11.050000190734863,40.31999969482422,9.239999771118164,23.530000686645508
2015-03-25,8.670000076293945,14.25,5.955769062042236,0.15625,11.631233215332031,50.290000915527344,18.420000076293945,11.279999732971191,40.970001220703125,9.720000267028809,22.989999771118164
2015-03-26,8.260000228881836,14.100000381469727,5.848075866699219,0.15562500059604645,11.64454174041748,49.11000061035156,18.079999923706055,11.0,39.5,9.229999542236328,22.09000015258789
2015-03-27,8.109999656677246,14.100000381469727,5.959615230560303,0.15468700230121613,11.770968437194824,48.65999984741211,18.280000686645508,10.619999885559082,39.06999969482422,9.220000267028809,22.15999984741211
2015-03-30,8.210000038146973,13.5600004196167,6.12307596206665,0.1574999988079071,11.724390029907227,49.81999969482422,18.649999618530273,10.880000114440918,39.709999084472656,9.59000015258789,22.81999969482422
2015-03-31,7.820000171661377,14.149999618530273,6.115384101867676,0.159061998128891,12.243404388427734,49.5,18.479999542236328,10.899999618530273,40.72999954223633,9.579999923706055,22.90999984741211
2015-04-01,7.409999847412109,14.149999618530273,6.2192301750183105,0.16374999284744263,11.94397258758545,50.79999923706055,18.950000762939453,11.050000190734863,40.4900016784668,10.079999923706055,23.770000457763672
2015-04-02,7.619999885559082,14.25,6.215384006500244,0.171875,12.276674270629883,51.5,18.850000381469727,11.09000015258789,40.689998626708984,10.600000381469727,24.600000381469727
2015-04-06,7.75,14.850000381469727,6.230769157409668,0.17156200110912323,12.276674270629883,52.099998474121094,19.239999771118164,11.399999618530273,40.0,10.579999923706055,25.479999542236328
2015-04-07,8.0,14.720000267028809,6.257691860198975,0.16968700289726257,12.16022777557373,52.20000076293945,19.440000534057617,11.210000038146973,38.7599983215332,10.829999923706055,24.68000030517578
2015-04-08,8.15999984741211,15.600000381469727,6.25,0.15812499821186066,12.170208930969238,52.220001220703125,19.43000030517578,10.850000381469727,39.0099983215332,10.5600004196167,24.350000381469727
2015-04-09,7.940000057220459,16.239999771118164,6.169229984283447,0.15656200051307678,12.093688011169434,52.27000045776367,19.329999923706055,10.829999923706055,39.5,11.539999961853027,23.459999084472656
2015-04-10,7.900000095367432,15.850000381469727,6.199999809265137,0.15843699872493744,12.053764343261719,52.650001525878906,19.520000457763672,10.699999809265137,39.25,11.829999923706055,24.299999237060547
2015-04-13,7.829999923706055,16.100000381469727,6.188460826873779,0.1574999988079071,12.027148246765137,52.61000061035156,19.40999984741211,10.5,39.20000076293945,12.420000076293945,24.25
2015-04-14,8.40999984741211,16.200000762939453,6.25,0.15718699991703033,12.176862716674805,52.529998779296875,19.1200008392334,10.819999694824219,38.400001525878906,12.449999809265137,24.06999969482422
2015-04-15,8.369999885559082,16.280000686645508,6.242307186126709,0.15843699872493744,12.21013355255127,53.25,19.139999389648438,10.760000228881836,38.5,13.430000305175781,25.030000686645508
2015-04-16,8.369999885559082,15.779999732971191,6.130768775939941,0.16249999403953552,11.910701751708984,53.029998779296875,19.100000381469727,10.609999656677246,39.0,13.069999694824219,25.790000915527344
2015-04-17,8.020000457763672,15.75,6.119229793548584,0.1603119969367981,12.013839721679688,52.45000076293945,19.06999969482422,10.699999809265137,38.75,13.270000457763672,24.549999237060547
2015-04-20,7.949999809265137,16.399999618530273,6.050000190734863,0.15843699872493744,12.21013355255127,52.2400016784668,18.889999389648438,10.510000228881836,39.529998779296875,13.239999771118164,24.43000030517578
2015-04-22,8.0,17.200000762939453,6.019229888916016,0.15937499701976776,12.309944152832031,53.029998779296875,18.959999084472656,10.619999885559082,40.5,13.3100004196167,25.420000076293945
2015-04-23,8.149999618530273,17.489999771118164,6.0538458824157715,0.159061998128891,12.316597938537598,54.040000915527344,18.860000610351562,10.8100004196167,41.0,14.0600004196167,26.290000915527344
2015-04-24,8.229999542236328,18.389999389648438,6.12307596206665,0.16124999523162842,12.393118858337402,54.97999954223633,18.93000030517578,10.75,40.689998626708984,14.699999809265137,27.190000534057617
2015-04-27,8.380000114440918,18.25,6.0961527824401855,0.16374999284744263,12.359848976135254,53.959999084472656,18.799999237060547,10.899999618530273,40.75,13.630000114440918,26.399999618530273
2015-04-28,8.09000015258789,17.799999237060547,6.038461208343506,0.15812499821186066,12.070399284362793,54.20000076293945,18.899999618530273,10.75,41.9900016784668,13.630000114440918,26.5
2015-04-29,7.78000020980835,17.350000381469727,6.0961527824401855,0.1550000011920929,12.043783187866211,53.68000030517578,18.850000381469727,10.539999961853027,41.400001525878906,13.729999542236328,26.0
2015-04-30,7.599999904632568,17.34000015258789,6.169229984283447,0.15718699991703033,11.578001022338867,54.619998931884766,18.950000762939453,10.510000228881836,42.0,14.25,26.6200008392334
2015-05-04,7.960000038146973,17.600000381469727,6.384614944458008,0.16437500715255737,12.143592834472656,55.83000183105469,19.34000015258789,10.989999771118164,41.7400016784668,15.039999961853027,26.440000534057617
2015-05-05,8.149999618530273,17.450000762939453,6.465384006500244,0.17031200230121613,12.409753799438477,56.41999816894531,19.56999969482422,11.15999984741211,40.599998474121094,15.65999984741211,27.170000076293945
2015-05-06,7.980000019073486,17.399999618530273,6.396152973175049,0.1734369993209839,12.592740058898926,55.43000030517578,19.84000015258789,11.039999961853027,40.38999938964844,14.8100004196167,27.110000610351562
2015-05-07,7.980000019073486,17.350000381469727,6.407691955566406,0.17156200110912323,12.842266082763672,55.31999969482422,19.510000228881836,11.149999618530273,40.20000076293945,14.649999618530273,27.860000610351562
2015-05-08,7.739999771118164,17.270000457763672,6.5,0.15687499940395355,12.975345611572266,55.5,19.8799991607666,11.270000457763672,39.90999984741211,14.5,28.0
2015-05-11,7.670000076293945,16.959999084472656,6.5461530685424805,0.15593700110912323,12.682568550109863,55.52000045776367,19.729999542236328,11.0,39.65999984741211,14.670000076293945,28.059999465942383
2015-05-12,7.71999979019165,16.950000762939453,6.5961527824401855,0.15562500059604645,12.655953407287598,55.18000030517578,19.440000534057617,11.050000190734863,39.04999923706055,14.699999809265137,27.510000228881836
2015-05-13,7.909999847412109,17.0,6.523076057434082,0.1550000011920929,12.556142807006836,54.77000045776367,19.5,11.029999732971191,39.88999938964844,14.920000076293945,27.0
2015-05-14,7.940000057220459,17.600000381469727,6.696153163909912,0.14937500655651093,12.825631141662598,55.06999969482422,19.399999618530273,11.199999809265137,41.0,14.8100004196167,25.959999084472656
2015-05-15,8.350000381469727,18.489999771118164,6.661538124084473,0.15187500417232513,12.9686918258667,55.59000015258789,19.670000076293945,11.350000381469727,40.0,15.050000190734863,26.219999313354492
2015-05-18,7.900000095367432,18.799999237060547,6.634614944458008,0.15062500536441803,13.005289077758789,54.4900016784668,19.280000686645508,11.4399995803833,39.79999923706055,14.640000343322754,26.040000915527344
2015-05-19,7.760000228881836,18.739999771118164,6.538461208343506,0.14781199395656586,12.975345611572266,53.93000030517578,19.239999771118164,11.449999809265137,39.650001525878906,13.75,25.270000457763672
2015-05-20,7.639999866485596,18.700000762939453,6.584615230560303,0.1443749964237213,12.576105117797852,53.34000015258789,18.479999542236328,11.5,38.810001373291016,13.699999809265137,25.030000686645508
2015-05-21,7.630000114440918,19.0,6.615384101867676,0.14499999582767487,12.888843536376953,53.54999923706055,18.84000015258789,11.399999618530273,38.099998474121094,14.420000076293945,24.6299991607666
2015-05-22,7.800000190734863,19.149999618530273,6.65384578704834,0.14281199872493744,13.308048248291016,52.93000030517578,18.75,11.449999809265137,38.0,14.100000381469727,23.350000381469727
2015-05-25,7.71999979019165,19.0,6.823075771331787,0.14156199991703033,13.27477741241455,53.0,18.899999618530273,11.4399995803833,37.40999984741211,13.829999923706055,24.200000762939453
2015-05-26,7.630000114440918,18.899999618530273,6.584615230560303,0.1368750035762787,12.775726318359375,52.2400016784668,18.530000686645508,11.5,35.900001525878906,13.359999656677246,23.549999237060547
2015-05-27,7.630000114440918,18.559999465942383,6.688460826873779,0.13750000298023224,13.04521369934082,52.650001525878906,18.5,11.350000381469727,37.349998474121094,13.520000457763672,23.940000534057617
2015-05-28,7.840000152587891,19.049999237060547,6.615384101867676,0.13718700408935547,12.64597225189209,52.38999938964844,18.479999542236328,11.399999618530273,37.4900016784668,13.609999656677246,23.399999618530273
2015-05-29,7.789999961853027,19.5,6.57692289352417,0.13375000655651093,12.373156547546387,51.349998474121094,18.530000686645508,11.170000076293945,38.20000076293945,13.25,22.739999771118164
2015-06-01,7.769999980926514,19.049999237060547,6.62307596206665,0.13500000536441803,12.842266082763672,51.459999084472656,18.600000381469727,11.449999809265137,37.959999084472656,13.25,22.8799991607666
2015-06-02,7.860000133514404,19.34000015258789,6.788461208343506,0.1328119933605194,13.194929122924805,52.619998931884766,18.549999237060547,11.4399995803833,37.400001525878906,13.850000381469727,23.450000762939453
2015-06-03,7.730000019073486,19.5,6.788461208343506,0.12843699753284454,13.208236694335938,52.040000915527344,18.420000076293945,11.399999618530273,37.599998474121094,13.829999923706055,22.600000381469727
2015-06-05,7.849999904632568,19.280000686645508,6.87307596206665,0.127811998128891,13.075157165527344,51.369998931884766,18.700000762939453,11.479999542236328,37.0,13.520000457763672,22.329999923706055
2015-06-08,7.610000133514404,18.709999084472656,6.857691764831543,0.12687499821186066,12.922114372253418,51.25,18.459999084472656,11.3100004196167,36.0,13.550000190734863,22.229999542236328
2015-06-09,7.5,18.399999618530273,6.938460826873779,0.1274999976158142,12.858901023864746,51.349998474121094,18.530000686645508,11.300000190734863,35.75,14.050000190734863,22.520000457763672
2015-06-10,7.650000095367432,18.549999237060547,6.980769157409668,0.12531200051307678,13.038559913635254,52.349998474121094,18.760000228881836,11.25,36.439998626708984,14.149999618530273,23.209999084472656
2015-06-11,7.639999866485596,18.5,7.057692050933838,0.12437500059604645,13.018596649169922,52.08000183105469,18.670000076293945,11.350000381469727,36.20000076293945,14.149999618530273,23.06999969482422
2015-06-12,7.78000020980835,18.1200008392334,6.973075866699219,0.12218700349330902,12.895498275756836,51.72999954223633,18.739999771118164,11.199999809265137,36.29999923706055,14.180000305175781,22.5
2015-06-15,7.730000019073486,17.8799991607666,6.923076152801514,0.12125000357627869,12.336560249328613,51.630001068115234,18.299999237060547,11.15999984741211,35.400001525878906,14.199999809265137,22.459999084472656
2015-06-16,7.650000095367432,17.950000762939453,7.038461208343506,0.12062499672174454,12.223442077636719,52.18000030517578,18.729999542236328,11.149999618530273,35.20000076293945,14.680000305175781,23.209999084472656
2015-06-17,7.659999847412109,17.799999237060547,7.092307090759277,0.12218700349330902,12.16022777557373,51.63999938964844,18.65999984741211,10.970000267028809,35.900001525878906,14.489999771118164,22.549999237060547
2015-06-18,7.639999866485596,18.149999618530273,7.119229793548584,0.11999999731779099,12.509565353393555,52.61000061035156,18.670000076293945,10.949999809265137,35.75,14.800000190734863,23.280000686645508
2015-06-19,7.739999771118164,18.329999923706055,7.2076921463012695,0.12187500298023224,12.639318466186523,52.220001220703125,18.8700008392334,10.8100004196167,36.72999954223633,14.510000228881836,23.1200008392334
2015-06-22,7.630000114440918,18.170000076293945,7.3038458824157715,0.12343700230121613,12.692549705505371,52.29999923706055,18.950000762939453,11.100000381469727,35.630001068115234,14.550000190734863,23.559999465942383
2015-06-23,7.610000133514404,18.0,7.242307186126709,0.11937499791383743,13.161659240722656,52.2599983215332,18.90999984741211,10.90999984741211,36.060001373291016,14.350000381469727,23.420000076293945
2015-06-24,7.659999847412109,18.0,7.230769157409668,0.1159370020031929,12.975345611572266,52.25,18.899999618530273,10.989999771118164,36.310001373291016,14.619999885559082,23.8799991607666
2015-06-25,7.460000038146973,17.649999618530273,7.342307090759277,0.11187499761581421,12.908805847167969,51.65999984741211,18.920000076293945,11.0,37.040000915527344,13.979999542236328,23.579999923706055
2015-06-26,7.75,18.25,7.388461112976074,0.11187499761581421,13.291412353515625,52.380001068115234,19.139999389648438,10.899999618530273,37.54999923706055,14.649999618530273,24.5
2015-06-29,7.349999904632568,18.049999237060547,7.292306900024414,0.10999999940395355,13.14169692993164,51.5099983215332,18.959999084472656,10.859999656677246,37.2599983215332,14.050000190734863,23.799999237060547
2015-06-30,7.369999885559082,18.799999237060547,7.311538219451904,0.11031199991703033,12.975345611572266,51.459999084472656,18.989999771118164,10.859999656677246,37.0,14.029999732971191,24.280000686645508
2015-07-01,7.119999885559082,18.649999618530273,7.492307186126709,0.10781200230121613,12.975345611572266,51.2400016784668,19.1299991607666,11.050000190734863,36.650001525878906,13.520000457763672,23.969999313354492
2015-07-02,6.889999866485596,18.5,7.526923179626465,0.10437499731779099,13.065176010131836,51.52000045776367,19.040000915527344,11.199999809265137,37.54999923706055,13.640000343322754,23.899999618530273
2015-07-03,6.690000057220459,19.149999618530273,7.626923084259033,0.1015620008111,12.978672981262207,50.88999938964844,19.149999618530273,11.079999923706055,37.54999923706055,12.949999809265137,23.670000076293945
2015-07-06,6.510000228881836,18.700000762939453,7.619229793548584,0.09968700259923935,12.858901023864746,50.650001525878906,19.219999313354492,11.180000305175781,37.5099983215332,12.850000381469727,23.850000381469727
2015-07-07,6.230000019073486,18.5,7.692306995391846,0.09718699753284454,12.765745162963867,50.72999954223633,19.309999465942383,11.300000190734863,37.27000045776367,13.15999984741211,23.420000076293945
2015-07-08,6.199999809265137,18.280000686645508,7.603846073150635,0.09312500059604645,12.472968101501465,50.220001220703125,19.100000381469727,11.149999618530273,36.459999084472656,12.979999542236328,23.15999984741211
2015-07-10,6.050000190734863,18.600000381469727,7.5346150398254395,0.09468699991703033,12.489603042602539,51.0,19.43000030517578,11.100000381469727,35.970001220703125,13.270000457763672,23.760000228881836
2015-07-13,6.980000019073486,19.010000228881836,7.561538219451904,0.09218700230121613,12.576105117797852,51.5,19.540000915527344,11.079999923706055,36.5,13.270000457763672,23.899999618530273
2015-07-14,6.940000057220459,19.850000381469727,7.5961527824401855,0.09125000238418579,12.729146957397461,51.70000076293945,19.649999618530273,11.09000015258789,36.20000076293945,13.510000228881836,23.93000030517578
2015-07-15,7.03000020980835,19.799999237060547,7.592307090759277,0.08656200021505356,12.416407585144043,51.36000061035156,19.75,11.0,36.310001373291016,13.180000305175781,23.93000030517578
2015-07-16,6.900000095367432,19.950000762939453,7.611537933349609,0.08250000327825546,12.396446228027344,51.52000045776367,19.729999542236328,11.079999923706055,36.880001068115234,13.270000457763672,23.149999618530273
2015-07-17,6.630000114440918,19.75,7.550000190734863,0.07968699932098389,12.253384590148926,50.7599983215332,19.700000762939453,11.0,36.0,12.619999885559082,22.600000381469727
2015-07-20,6.150000095367432,19.799999237060547,7.538461208343506,0.07625000178813934,12.143592834472656,50.11000061035156,19.739999771118164,10.970000267028809,35.79999923706055,11.859999656677246,22.030000686645508
2015-07-21,6.090000152587891,19.75,7.611537933349609,0.08749999850988388,12.12363052368164,49.93000030517578,19.6200008392334,11.020000457763672,35.349998474121094,11.850000381469727,22.0
2015-07-22,5.880000114440918,19.190000534057617,7.65384578704834,0.09531199932098389,12.070399284362793,49.36000061035156,19.530000686645508,10.850000381469727,35.849998474121094,11.380000114440918,20.940000534057617
2015-07-23,5.630000114440918,18.899999618530273,7.607691764831543,0.11187499761581421,12.007185935974121,48.2400016784668,19.190000534057617,10.510000228881836,34.959999084472656,11.289999961853027,20.610000610351562
2015-07-24,5.619999885559082,18.799999237060547,7.669229984283447,0.0949999988079071,11.694446563720703,47.779998779296875,18.959999084472656,10.619999885559082,34.5099983215332,11.09000015258789,20.40999984741211
2015-07-27,6.090000152587891,18.549999237060547,7.557692050933838,0.08718699961900711,11.578001022338867,47.349998474121094,18.68000030517578,10.550000190734863,34.0,10.420000076293945,21.030000686645508
2015-07-28,5.800000190734863,18.100000381469727,7.307692050933838,0.08937499672174454,11.60461711883545,48.18000030517578,18.790000915527344,10.770000457763672,34.68000030517578,10.979999542236328,21.0
2015-07-29,5.760000228881836,18.489999771118164,7.0346150398254395,0.0859370008111,11.51146125793457,48.7400016784668,18.610000610351562,10.8100004196167,37.29999923706055,11.800000190734863,21.93000030517578
2015-07-30,5.760000228881836,17.989999771118164,7.026923179626465,0.08562500029802322,11.428285598754883,48.43000030517578,18.889999389648438,10.75,38.0,11.520000457763672,21.549999237060547
2015-07-31,5.679999828338623,18.700000762939453,7.196153163909912,0.11218699812889099,11.89406681060791,49.369998931884766,19.469999313354492,11.119999885559082,38.66999816894531,11.579999923706055,22.049999237060547
2015-08-03,5.760000228881836,18.049999237060547,7.2192301750183105,0.10437499731779099,11.65785026550293,48.689998626708984,19.600000381469727,11.149999618530273,37.25,10.979999542236328,22.239999771118164
2015-08-04,5.670000076293945,18.0,7.330769062042236,0.10750000178813934,11.73769760131836,48.59000015258789,19.729999542236328,11.390000343322754,36.0099983215332,11.109999656677246,21.450000762939453
2015-08-05,5.690000057220459,18.299999237060547,7.180768966674805,0.10218700021505356,11.707755088806152,48.779998779296875,19.950000762939453,11.300000190734863,37.02000045776367,10.989999771118164,21.700000762939453
2015-08-06,5.599999904632568,17.899999618530273,7.103846073150635,0.0978119969367981,11.468210220336914,48.540000915527344,19.8799991607666,10.699999809265137,37.5,11.460000038146973,21.100000381469727
2015-08-07,5.349999904632568,18.0,7.0,0.09468699991703033,11.182086944580078,47.04999923706055,19.3799991607666,10.579999923706055,35.95000076293945,10.609999656677246,20.479999542236328
2015-08-10,5.269999980926514,18.0,7.115384101867676,0.0949999988079071,11.311840057373047,47.880001068115234,19.540000915527344,10.890000343322754,37.56999969482422,11.010000228881836,21.020000457763672
